user_id,product_id,rating,timestamp
59,9,5,2023-06-01
59,14,3,2023-06-01
59,149,5,2023-06-01
59,52,2,2023-06-01
59,47,3,2023-06-01
60,45,2,2023-06-01
60,172,4,2023-06-01
60,37,2,2023-06-01
60,11,3,2023-06-01
60,32,4,2023-06-01
60,153,5,2023-06-01
60,8,5,2023-06-01
60,33,1,2023-06-01
60,17,2,2023-06-01
60,93,1,2023-06-01
60,16,4,2023-06-01
60,146,5,2023-06-01
60,177,2,2023-06-01
60,40,2,2023-06-01
60,43,5,2023-06-01
60,112,1,2023-06-01
60,103,2,2023-06-01
60,180,1,2023-06-01
60,87,2,2023-06-01
60,88,1,2023-06-01
60,4,5,2023-06-01
60,7,2,2023-06-01
60,191,2,2023-06-01
60,190,5,2023-06-01
61,115,1,2023-06-01
61,2,2,2023-06-01
61,176,4,2023-06-01
61,56,3,2023-06-01
61,3,2,2023-06-01
61,61,3,2023-06-01
61,84,4,2023-06-01
61,33,5,2023-06-01
61,133,4,2023-06-01
61,150,2,2023-06-01
61,178,2,2023-06-01
61,152,5,2023-06-01
61,50,5,2023-06-01
61,89,5,2023-06-01
61,79,1,2023-06-01
61,35,2,2023-06-01
62,137,5,2023-06-01
62,183,5,2023-06-01
62,44,2,2023-06-01
62,72,1,2023-06-01
62,138,3,2023-06-01
62,165,3,2023-06-01
62,151,1,2023-06-01
62,143,5,2023-06-01
62,106,1,2023-06-01
62,102,2,2023-06-01
62,115,1,2023-06-01
62,168,3,2023-06-01
62,128,2,2023-06-01
63,179,4,2023-06-01
63,192,1,2023-06-01
63,21,1,2023-06-01
63,44,5,2023-06-01
63,106,5,2023-06-01
63,75,3,2023-06-01
63,164,4,2023-06-01
63,189,4,2023-06-01
63,158,4,2023-06-01
63,3,3,2023-06-01
63,26,4,2023-06-01
63,151,2,2023-06-01
63,43,1,2023-06-01
63,102,5,2023-06-01
63,185,3,2023-06-01
63,57,5,2023-06-01
63,120,5,2023-06-01
63,175,4,2023-06-01
63,155,4,2023-06-01
63,16,2,2023-06-01
63,197,5,2023-06-01
63,169,3,2023-06-01
63,144,2,2023-06-01
64,55,4,2023-06-01
64,25,4,2023-06-01
64,109,5,2023-06-01
64,22,2,2023-06-01
64,73,4,2023-06-01
64,10,3,2023-06-01
64,17,4,2023-06-01
64,160,1,2023-06-01
64,37,2,2023-06-01
64,99,5,2023-06-01
64,7,1,2023-06-01
64,140,1,2023-06-01
64,181,2,2023-06-01
64,186,4,2023-06-01
65,48,2,2023-06-01
65,93,1,2023-06-01
65,81,4,2023-06-01
65,65,1,2023-06-01
65,60,5,2023-06-01
65,64,3,2023-06-01
65,100,1,2023-06-01
65,74,3,2023-06-01
65,162,2,2023-06-01
65,66,1,2023-06-01
65,115,1,2023-06-01
65,96,4,2023-06-01
65,153,5,2023-06-01
65,78,3,2023-06-01
65,50,2,2023-06-01
65,36,4,2023-06-01
65,58,5,2023-06-01
65,2,2,2023-06-01
65,159,5,2023-06-01
65,195,2,2023-06-01
65,28,3,2023-06-01
66,100,5,2023-06-01
66,74,2,2023-06-01
66,154,1,2023-06-01
66,127,5,2023-06-01
66,64,2,2023-06-01
66,39,4,2023-06-01
66,2,4,2023-06-01
66,4,4,2023-06-01
66,19,4,2023-06-01
66,183,2,2023-06-01
66,69,3,2023-06-01
66,195,4,2023-06-01
66,146,1,2023-06-01
66,164,3,2023-06-01
66,54,1,2023-06-01
67,103,3,2023-06-01
67,185,5,2023-06-01
67,189,3,2023-06-01
67,107,5,2023-06-01
67,3,4,2023-06-01
67,112,3,2023-06-01
67,38,1,2023-06-01
67,198,5,2023-06-01
67,81,2,2023-06-01
67,67,2,2023-06-01
67,73,1,2023-06-01
67,199,3,2023-06-01
67,133,2,2023-06-01
67,56,5,2023-06-01
67,98,5,2023-06-01
67,62,5,2023-06-01
67,13,1,2023-06-01
67,154,3,2023-06-01
67,139,4,2023-06-01
67,48,5,2023-06-01
68,194,4,2023-06-01
68,179,1,2023-06-01
68,31,4,2023-06-01
68,123,3,2023-06-01
68,195,5,2023-06-01
68,106,1,2023-06-01
68,141,2,2023-06-01
68,42,2,2023-06-01
68,37,4,2023-06-01
68,77,2,2023-06-01
68,93,4,2023-06-01
68,48,2,2023-06-01
68,143,3,2023-06-01
68,185,3,2023-06-01
68,19,4,2023-06-01
68,50,4,2023-06-01
68,161,1,2023-06-01
68,160,3,2023-06-01
68,59,1,2023-06-01
68,64,3,2023-06-01
68,32,1,2023-06-01
68,94,1,2023-06-01
69,71,3,2023-06-01
69,74,2,2023-06-01
69,2,1,2023-06-01
69,112,2,2023-06-01
69,31,3,2023-06-01
69,125,5,2023-06-01
69,54,5,2023-06-01
69,143,1,2023-06-01
69,80,1,2023-06-01
69,178,1,2023-06-01
69,105,3,2023-06-01
69,158,1,2023-06-01
69,8,1,2023-06-01
69,10,5,2023-06-01
69,197,3,2023-06-01
69,191,2,2023-06-01
69,196,1,2023-06-01
69,168,4,2023-06-01
69,166,5,2023-06-01
70,84,5,2023-06-01
70,188,4,2023-06-01
70,186,1,2023-06-01
70,9,2,2023-06-01
70,98,3,2023-06-01
70,45,2,2023-06-01
70,60,4,2023-06-01
70,36,3,2023-06-01
70,181,4,2023-06-01
70,110,5,2023-06-01
70,4,2,2023-06-01
71,67,4,2023-06-01
71,84,2,2023-06-01
71,75,5,2023-06-01
71,106,3,2023-06-01
71,181,1,2023-06-01
71,118,2,2023-06-01
71,198,1,2023-06-01
71,116,2,2023-06-01
71,70,3,2023-06-01
71,148,4,2023-06-01
71,49,3,2023-06-01
71,163,4,2023-06-01
71,190,5,2023-06-01
71,128,1,2023-06-01
71,82,1,2023-06-01
71,113,4,2023-06-01
71,131,1,2023-06-01
71,157,2,2023-06-01
71,71,3,2023-06-01
71,166,3,2023-06-01
72,163,5,2023-06-01
72,50,4,2023-06-01
72,128,5,2023-06-01
72,94,4,2023-06-01
72,25,1,2023-06-01
72,100,5,2023-06-01
72,147,3,2023-06-01
72,198,2,2023-06-01
72,155,5,2023-06-01
72,13,2,2023-06-01
72,65,2,2023-06-01
72,4,4,2023-06-01
72,106,4,2023-06-01
72,140,3,2023-06-01
72,127,3,2023-06-01
72,3,1,2023-06-01
73,189,2,2023-06-01
73,47,5,2023-06-01
73,170,5,2023-06-01
73,82,1,2023-06-01
73,104,4,2023-06-01
73,100,3,2023-06-01
73,23,1,2023-06-01
73,32,2,2023-06-01
73,188,2,2023-06-01
73,67,1,2023-06-01
73,102,3,2023-06-01
73,54,2,2023-06-01
73,198,2,2023-06-01
74,52,3,2023-06-01
74,18,4,2023-06-01
74,197,3,2023-06-01
74,63,3,2023-06-01
74,186,4,2023-06-01
74,150,3,2023-06-01
74,175,5,2023-06-01
74,173,4,2023-06-01
74,196,4,2023-06-01
74,72,2,2023-06-01
74,74,3,2023-06-01
74,122,1,2023-06-01
74,134,4,2023-06-01
74,146,1,2023-06-01
74,129,3,2023-06-01
74,152,1,2023-06-01
74,79,5,2023-06-01
74,164,3,2023-06-01
74,158,1,2023-06-01
74,117,1,2023-06-01
75,67,2,2023-06-01
75,161,1,2023-06-01
75,123,2,2023-06-01
75,60,2,2023-06-01
75,145,2,2023-06-01
75,43,4,2023-06-01
75,72,3,2023-06-01
75,58,4,2023-06-01
75,166,1,2023-06-01
75,135,3,2023-06-01
75,24,1,2023-06-01
75,121,3,2023-06-01
75,84,2,2023-06-01
75,104,4,2023-06-01
75,108,2,2023-06-01
75,171,2,2023-06-01
75,53,5,2023-06-01
75,10,3,2023-06-01
75,68,4,2023-06-01
75,90,3,2023-06-01
75,48,1,2023-06-01
75,49,2,2023-06-01
75,2,5,2023-06-01
75,12,4,2023-06-01
75,157,2,2023-06-01
76,179,5,2023-06-01
76,151,5,2023-06-01
76,190,1,2023-06-01
76,89,5,2023-06-01
76,42,4,2023-06-01
76,26,3,2023-06-01
76,65,1,2023-06-01
76,55,5,2023-06-01
76,15,1,2023-06-01
76,10,3,2023-06-01
76,94,2,2023-06-01
76,114,5,2023-06-01
76,43,5,2023-06-01
76,123,5,2023-06-01
76,84,4,2023-06-01
76,77,2,2023-06-01
76,67,5,2023-06-01
76,187,5,2023-06-01
76,14,3,2023-06-01
76,112,5,2023-06-01
76,7,2,2023-06-01
76,181,2,2023-06-01
76,128,1,2023-06-01
77,70,3,2023-06-01
77,76,2,2023-06-01
77,192,4,2023-06-01
77,156,3,2023-06-01
77,125,2,2023-06-01
77,28,2,2023-06-01
77,136,1,2023-06-01
77,198,4,2023-06-01
77,58,1,2023-06-01
77,57,3,2023-06-01
77,50,5,2023-06-01
77,81,5,2023-06-01
77,182,4,2023-06-01
77,157,2,2023-06-01
77,38,4,2023-06-01
77,72,5,2023-06-01
77,84,3,2023-06-01
77,39,3,2023-06-01
77,158,1,2023-06-01
78,148,2,2023-06-01
78,105,3,2023-06-01
78,171,5,2023-06-01
78,186,5,2023-06-01
78,108,3,2023-06-01
78,34,2,2023-06-01
78,156,4,2023-06-01
78,162,2,2023-06-01
78,57,2,2023-06-01
78,190,5,2023-06-01
78,101,2,2023-06-01
78,5,1,2023-06-01
78,22,3,2023-06-01
79,154,2,2023-06-01
79,53,4,2023-06-01
79,21,4,2023-06-01
79,60,3,2023-06-01
79,114,1,2023-06-01
79,164,2,2023-06-01
79,137,3,2023-06-01
79,122,1,2023-06-01
79,142,1,2023-06-01
79,140,2,2023-06-01
79,83,2,2023-06-01
80,2,5,2023-06-01
80,109,1,2023-06-01
80,111,1,2023-06-01
80,112,1,2023-06-01
80,95,1,2023-06-01
80,133,1,2023-06-01
80,55,1,2023-06-01
80,154,5,2023-06-01
80,168,2,2023-06-01
80,143,5,2023-06-01
80,110,4,2023-06-01
80,151,4,2023-06-01
80,53,2,2023-06-01
80,11,2,2023-06-01
80,144,2,2023-06-01
80,24,1,2023-06-01
80,49,3,2023-06-01
80,148,3,2023-06-01
80,147,5,2023-06-01
80,66,1,2023-06-01
80,135,1,2023-06-01
80,81,1,2023-06-01
80,179,3,2023-06-01
80,176,5,2023-06-01
81,19,2,2023-06-01
81,126,1,2023-06-01
81,107,1,2023-06-01
81,38,4,2023-06-01
81,151,2,2023-06-01
81,142,1,2023-06-01
81,137,4,2023-06-01
81,189,2,2023-06-01
81,45,4,2023-06-01
81,82,3,2023-06-01
81,171,1,2023-06-01
81,196,4,2023-06-01
81,190,5,2023-06-01
81,119,2,2023-06-01
81,103,3,2023-06-01
82,7,3,2023-06-01
82,182,1,2023-06-01
82,145,3,2023-06-01
82,200,3,2023-06-01
82,20,1,2023-06-01
82,57,5,2023-06-01
82,23,3,2023-06-01
82,112,3,2023-06-01
82,174,4,2023-06-01
82,12,1,2023-06-01
82,27,5,2023-06-01
82,8,5,2023-06-01
82,171,3,2023-06-01
82,44,2,2023-06-01
82,178,5,2023-06-01
82,72,1,2023-06-01
82,154,3,2023-06-01
82,192,5,2023-06-01
82,110,2,2023-06-01
82,141,4,2023-06-01
82,156,5,2023-06-01
82,181,1,2023-06-01
82,180,2,2023-06-01
82,162,5,2023-06-01
82,134,5,2023-06-01
82,9,5,2023-06-01
82,94,1,2023-06-01
82,188,4,2023-06-01
82,4,5,2023-06-01
83,105,1,2023-06-01
83,98,1,2023-06-01
83,135,3,2023-06-01
83,193,2,2023-06-01
83,83,1,2023-06-01
83,9,5,2023-06-01
83,12,2,2023-06-01
83,2,3,2023-06-01
83,139,5,2023-06-01
83,147,1,2023-06-01
83,91,5,2023-06-01
83,42,1,2023-06-01
83,72,4,2023-06-01
83,109,3,2023-06-01
83,27,1,2023-06-01
83,55,2,2023-06-01
83,158,5,2023-06-01
84,65,4,2023-06-01
84,90,1,2023-06-01
84,49,5,2023-06-01
84,69,1,2023-06-01
84,194,1,2023-06-01
84,37,5,2023-06-01
84,3,4,2023-06-01
84,56,5,2023-06-01
84,108,4,2023-06-01
84,106,4,2023-06-01
84,92,1,2023-06-01
84,196,4,2023-06-01
84,14,2,2023-06-01
84,186,2,2023-06-01
84,31,5,2023-06-01
84,104,3,2023-06-01
84,193,5,2023-06-01
85,25,1,2023-06-01
85,187,2,2023-06-01
85,166,4,2023-06-01
85,178,4,2023-06-01
85,2,2,2023-06-01
85,93,1,2023-06-01
85,176,5,2023-06-01
85,116,1,2023-06-01
85,137,3,2023-06-01
85,146,3,2023-06-01
85,5,2,2023-06-01
85,4,5,2023-06-01
85,195,4,2023-06-01
85,134,3,2023-06-01
85,183,5,2023-06-01
85,79,3,2023-06-01
85,37,4,2023-06-01
85,28,2,2023-06-01
85,105,2,2023-06-01
85,155,5,2023-06-01
86,170,4,2023-06-01
86,157,2,2023-06-01
86,63,4,2023-06-01
86,98,4,2023-06-01
86,16,4,2023-06-01
86,135,5,2023-06-01
86,198,2,2023-06-01
86,144,4,2023-06-01
86,146,4,2023-06-01
86,121,3,2023-06-01
86,162,3,2023-06-01
86,159,3,2023-06-01
86,186,4,2023-06-01
86,84,1,2023-06-01
86,6,1,2023-06-01
86,5,5,2023-06-01
86,8,5,2023-06-01
86,99,2,2023-06-01
86,166,4,2023-06-01
86,168,3,2023-06-01
86,145,5,2023-06-01
86,22,5,2023-06-01
86,133,2,2023-06-01
87,159,3,2023-06-01
87,12,1,2023-06-01
87,8,1,2023-06-01
87,62,4,2023-06-01
87,173,4,2023-06-01
87,29,5,2023-06-01
87,53,1,2023-06-01
87,74,4,2023-06-01
87,112,5,2023-06-01
87,38,4,2023-06-01
88,190,3,2023-06-01
88,50,2,2023-06-01
88,143,3,2023-06-01
88,49,1,2023-06-01
88,194,4,2023-06-01
88,102,4,2023-06-01
88,61,4,2023-06-01
88,80,1,2023-06-01
88,108,3,2023-06-01
88,23,2,2023-06-01
88,69,4,2023-06-01
88,95,3,2023-06-01
88,54,5,2023-06-01
88,53,2,2023-06-01
88,3,1,2023-06-01
88,195,5,2023-06-01
88,131,2,2023-06-01
88,189,3,2023-06-01
88,200,2,2023-06-01
88,182,2,2023-06-01
88,161,2,2023-06-01
88,199,5,2023-06-01
88,104,2,2023-06-01
89,165,1,2023-06-01
89,16,3,2023-06-01
89,83,1,2023-06-01
89,198,1,2023-06-01
89,197,4,2023-06-01
89,76,5,2023-06-01
89,109,4,2023-06-01
89,148,4,2023-06-01
89,91,1,2023-06-01
89,157,1,2023-06-01
89,25,1,2023-06-01
89,24,2,2023-06-01
89,75,3,2023-06-01
89,36,5,2023-06-01
89,53,1,2023-06-01
89,185,1,2023-06-01
90,164,5,2023-06-01
90,30,4,2023-06-01
90,57,4,2023-06-01
90,7,2,2023-06-01
90,126,4,2023-06-01
90,22,4,2023-06-01
90,86,2,2023-06-01
90,5,2,2023-06-01
90,119,1,2023-06-01
90,154,2,2023-06-01
90,124,3,2023-06-01
90,112,5,2023-06-01
90,143,3,2023-06-01
90,182,4,2023-06-01
90,12,2,2023-06-01
90,67,1,2023-06-01
90,111,2,2023-06-01
90,47,4,2023-06-01
90,99,5,2023-06-01
90,191,2,2023-06-01
90,121,4,2023-06-01
91,29,5,2023-06-01
91,148,1,2023-06-01
91,198,3,2023-06-01
91,85,5,2023-06-01
91,21,5,2023-06-01
91,90,2,2023-06-01
91,31,5,2023-06-01
91,155,2,2023-06-01
91,57,5,2023-06-01
91,80,2,2023-06-01
91,8,2,2023-06-01
91,173,4,2023-06-01
91,138,1,2023-06-01
91,101,4,2023-06-01
91,195,1,2023-06-01
91,184,4,2023-06-01
91,14,3,2023-06-01
91,134,2,2023-06-01
91,108,4,2023-06-01
91,158,5,2023-06-01
91,133,4,2023-06-01
91,197,5,2023-06-01
91,186,4,2023-06-01
91,193,5,2023-06-01
91,1,1,2023-06-01
91,169,4,2023-06-01
91,111,2,2023-06-01
91,30,2,2023-06-01
91,26,1,2023-06-01
92,177,4,2023-06-01
92,172,5,2023-06-01
92,74,5,2023-06-01
92,54,3,2023-06-01
92,86,4,2023-06-01
92,190,5,2023-06-01
92,46,1,2023-06-01
92,64,5,2023-06-01
92,174,3,2023-06-01
92,120,1,2023-06-01
92,87,5,2023-06-01
93,181,2,2023-06-01
93,120,3,2023-06-01
93,162,1,2023-06-01
93,96,3,2023-06-01
93,108,5,2023-06-01
93,180,5,2023-06-01
93,21,2,2023-06-01
93,138,5,2023-06-01
93,4,1,2023-06-01
93,99,5,2023-06-01
93,35,5,2023-06-01
93,147,2,2023-06-01
93,129,1,2023-06-01
93,166,5,2023-06-01
93,55,5,2023-06-01
93,107,5,2023-06-01
93,71,4,2023-06-01
93,78,1,2023-06-01
93,143,5,2023-06-01
93,85,4,2023-06-01
93,183,2,2023-06-01
93,187,2,2023-06-01
93,70,4,2023-06-01
94,89,2,2023-06-01
94,7,1,2023-06-01
94,60,3,2023-06-01
94,180,3,2023-06-01
94,142,2,2023-06-01
94,81,3,2023-06-01
94,66,3,2023-06-01
94,127,4,2023-06-01
94,1,1,2023-06-01
94,65,4,2023-06-01
94,188,2,2023-06-01
94,90,3,2023-06-01
94,73,4,2023-06-01
95,18,1,2023-06-01
95,173,4,2023-06-01
95,125,2,2023-06-01
95,130,3,2023-06-01
95,37,3,2023-06-01
95,190,2,2023-06-01
95,64,5,2023-06-01
95,195,1,2023-06-01
95,97,3,2023-06-01
95,50,3,2023-06-01
95,196,4,2023-06-01
95,93,3,2023-06-01
96,47,3,2023-06-01
96,8,4,2023-06-01
96,132,3,2023-06-01
96,94,2,2023-06-01
96,131,4,2023-06-01
96,52,3,2023-06-01
96,189,4,2023-06-01
96,97,1,2023-06-01
96,15,2,2023-06-01
96,187,5,2023-06-01
96,56,4,2023-06-01
96,10,3,2023-06-01
96,190,3,2023-06-01
96,19,5,2023-06-01
96,39,4,2023-06-01
96,139,1,2023-06-01
96,49,4,2023-06-01
96,150,4,2023-06-01
96,4,1,2023-06-01
96,42,4,2023-06-01
96,3,1,2023-06-01
97,157,3,2023-06-01
97,47,4,2023-06-01
97,102,2,2023-06-01
97,173,1,2023-06-01
97,69,2,2023-06-01
97,199,3,2023-06-01
97,106,5,2023-06-01
97,61,4,2023-06-01
97,181,3,2023-06-01
97,189,2,2023-06-01
97,54,3,2023-06-01
97,53,4,2023-06-01
97,147,3,2023-06-01
97,156,2,2023-06-01
97,161,1,2023-06-01
97,138,3,2023-06-01
97,48,2,2023-06-01
97,50,3,2023-06-01
97,83,5,2023-06-01
97,62,4,2023-06-01
97,197,4,2023-06-01
97,110,1,2023-06-01
97,170,1,2023-06-01
97,41,2,2023-06-01
97,46,1,2023-06-01
97,198,4,2023-06-01
98,30,5,2023-06-01
98,165,5,2023-06-01
98,126,1,2023-06-01
98,7,2,2023-06-01
98,136,2,2023-06-01
98,98,1,2023-06-01
98,3,1,2023-06-01
98,141,3,2023-06-01
98,22,2,2023-06-01
98,195,3,2023-06-01
98,188,4,2023-06-01
98,113,1,2023-06-01
98,88,2,2023-06-01
98,78,4,2023-06-01
98,47,2,2023-06-01
98,159,3,2023-06-01
98,12,2,2023-06-01
99,52,1,2023-06-01
99,70,4,2023-06-01
99,177,4,2023-06-01
99,152,2,2023-06-01
99,164,3,2023-06-01
99,103,3,2023-06-01
99,190,3,2023-06-01
99,28,2,2023-06-01
99,48,2,2023-06-01
99,43,5,2023-06-01
99,88,5,2023-06-01
99,134,3,2023-06-01
99,5,1,2023-06-01
99,94,5,2023-06-01
99,89,4,2023-06-01
99,2,2,2023-06-01
99,74,5,2023-06-01
99,10,4,2023-06-01
99,19,2,2023-06-01
99,136,4,2023-06-01
99,56,2,2023-06-01
99,117,1,2023-06-01
99,192,3,2023-06-01
100,55,1,2023-06-01
100,1,2,2023-06-01
100,116,2,2023-06-01
100,164,2,2023-06-01
100,118,3,2023-06-01
100,4,3,2023-06-01
100,136,4,2023-06-01
100,75,2,2023-06-01
100,113,4,2023-06-01
100,40,4,2023-06-01
100,127,4,2023-06-01
100,52,2,2023-06-01
100,90,5,2023-06-01
